,year,category,winner,entity,budget,company,country,director,genre,gross,name,rating,released,runtime,birthplace,date_of_birth,race_ethnicity,religion,sexual_orientation
2240,2003,ACTOR IN A LEADING ROLE,TRUE,Sean Penn,2.00E+07,This Is That Productions,USA,Alejandro Gonz<e1>lez I<f1><e1>rritu,Crime,16248701,21 Grams,R,1/16/2004,124,,,,,
2241,2003,ACTOR IN A SUPPORTING ROLE,FALSE,Alec Baldwin,,,,,,,,,,,,,,,
2242,2003,ACTOR IN A SUPPORTING ROLE,FALSE,Benicio Del Toro,,,,,,,,,,,,,,,
2243,2003,ACTOR IN A SUPPORTING ROLE,FALSE,Djimon Hounsou,,,,,,,,,,,,,,,
2244,2003,ACTOR IN A SUPPORTING ROLE,TRUE,Tim Robbins,7500000,British Broadcasting Corporation (BBC),UK,Michael Winterbottom,Drama,197148,Code 46,R,9/17/2004,93,,,,,
2245,2003,ACTOR IN A SUPPORTING ROLE,FALSE,Ken Watanabe,,,,,,,,,,,,,,,
2246,2003,ACTRESS IN A LEADING ROLE,FALSE,Keisha Castle-Hughes,,,,,,,,,,,,,,,
2247,2003,ACTRESS IN A LEADING ROLE,FALSE,Diane Keaton,,,,,,,,,,,,,,,
2248,2003,ACTRESS IN A LEADING ROLE,FALSE,Samantha Morton,,,,,,,,,,,,,,,
2249,2003,ACTRESS IN A LEADING ROLE,TRUE,Charlize Theron,4500000,Media 8 Entertainment,Germany,Patty Jenkins,Biography,34469210,Monster: Asesina en serie,R,1/30/2004,109,,,,,
2250,2003,ACTRESS IN A LEADING ROLE,FALSE,Naomi Watts,,,,,,,,,,,,,,,
2251,2003,ACTRESS IN A SUPPORTING ROLE,FALSE,Shohreh Aghdashloo,,,,,,,,,,,,,,,
2252,2003,ACTRESS IN A SUPPORTING ROLE,FALSE,Patricia Clarkson,,,,,,,,,,,,,,,
2253,2003,ACTRESS IN A SUPPORTING ROLE,FALSE,Marcia Gay Harden,,,,,,,,,,,,,,,
2254,2003,ACTRESS IN A SUPPORTING ROLE,FALSE,Holly Hunter,,,,,,,,,,,,,,,
2255,2003,ACTRESS IN A SUPPORTING ROLE,TRUE,Renée Zellweger,,,,,,,,,,,,,,,
2256,2003,ANIMATED FEATURE FILM,FALSE,Brother Bear,,,,,,,,,,,,,,,
2257,2003,ANIMATED FEATURE FILM,TRUE,Finding Nemo,,,,,,,,,,,,,,,
2258,2003,ANIMATED FEATURE FILM,FALSE,The Triplets of Belleville,,,,,,,,,,,,,,,
2259,2003,ART DIRECTION,FALSE,Girl with a Pearl Earring,,,,,,,,,,,,,,,
2260,2003,ART DIRECTION,FALSE,The Last Samurai,,,,,,,,,,,,,,,
2261,2003,ART DIRECTION,TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2262,2003,ART DIRECTION,FALSE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2263,2003,ART DIRECTION,FALSE,Seabiscuit,,,,,,,,,,,,,,,
2264,2003,CINEMATOGRAPHY,FALSE,City of God,,,,,,,,,,,,,,,
2265,2003,CINEMATOGRAPHY,FALSE,Cold Mountain,,,,,,,,,,,,,,,
2266,2003,CINEMATOGRAPHY,FALSE,Girl with a Pearl Earring,,,,,,,,,,,,,,,
2267,2003,CINEMATOGRAPHY,TRUE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2268,2003,CINEMATOGRAPHY,FALSE,Seabiscuit,,,,,,,,,,,,,,,
2269,2003,COSTUME DESIGN,FALSE,Girl with a Pearl Earring,,,,,,,,,,,,,,,
2270,2003,COSTUME DESIGN,FALSE,The Last Samurai,,,,,,,,,,,,,,,
2271,2003,COSTUME DESIGN,TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2272,2003,COSTUME DESIGN,FALSE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2273,2003,COSTUME DESIGN,FALSE,Seabiscuit,,,,,,,,,,,,,,,
2274,2003,DIRECTING,FALSE,City of God,,,,,,,,,,,,,,,
2275,2003,DIRECTING,TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2276,2003,DIRECTING,FALSE,Lost in Translation,,,,,,,,,,,,,,,
2277,2003,DIRECTING,FALSE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2278,2003,DIRECTING,FALSE,Mystic River,,,,,,,,,,,,,,,
2279,2003,DOCUMENTARY (Feature),FALSE,Balseros,,,,,,,,,,,,,,,
2280,2003,DOCUMENTARY (Feature),FALSE,Capturing the Friedmans,,,,,,,,,,,,,,,
2281,2003,DOCUMENTARY (Feature),TRUE,The Fog of War,,,,,,,,,,,,,,,
2282,2003,DOCUMENTARY (Feature),FALSE,My Architect,,,,,,,,,,,,,,,
2283,2003,DOCUMENTARY (Feature),FALSE,The Weather Underground,,,,,,,,,,,,,,,
2284,2003,DOCUMENTARY (Short Subject),FALSE,Asylum,,,,,,,,,,,,,,,
2285,2003,DOCUMENTARY (Short Subject),TRUE,Chernobyl Heart,,,,,,,,,,,,,,,
2286,2003,DOCUMENTARY (Short Subject),FALSE,Ferry Tales,,,,,,,,,,,,,,,
2287,2003,FILM EDITING,FALSE,City of God,,,,,,,,,,,,,,,
2288,2003,FILM EDITING,FALSE,Cold Mountain,,,,,,,,,,,,,,,
2289,2003,FILM EDITING,TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2290,2003,FILM EDITING,FALSE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2291,2003,FILM EDITING,FALSE,Seabiscuit,,,,,,,,,,,,,,,
2292,2003,FOREIGN LANGUAGE FILM,TRUE,The Barbarian Invasions,,,,,,,,,,,,,,,
2293,2003,FOREIGN LANGUAGE FILM,FALSE,Evil,,,,,,,,,,,,,,,
2294,2003,FOREIGN LANGUAGE FILM,FALSE,The Twilight Samurai,,,,,,,,,,,,,,,
2295,2003,FOREIGN LANGUAGE FILM,FALSE,Twin Sisters,,,,,,,,,,,,,,,
2296,2003,FOREIGN LANGUAGE FILM,FALSE,Zelary,,,,,,,,,,,,,,,
2297,2003,MAKEUP,TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2298,2003,MAKEUP,FALSE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2299,2003,MAKEUP,FALSE,Pirates of the Caribbean: The Curse of the Black Pearl,,,,,,,,,,,,,,,
2300,2003,MUSIC (Original Score),FALSE,Big Fish,,,,,,,,,,,,,,,
2301,2003,MUSIC (Original Score),FALSE,Cold Mountain,,,,,,,,,,,,,,,
2302,2003,MUSIC (Original Score),FALSE,Finding Nemo,,,,,,,,,,,,,,,
2303,2003,MUSIC (Original Score),FALSE,House of Sand and Fog,,,,,,,,,,,,,,,
2304,2003,MUSIC (Original Score),TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2305,2003,MUSIC (Original Song),FALSE,The Triplets of Belleville,,,,,,,,,,,,,,,
2306,2003,MUSIC (Original Song),TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2307,2003,MUSIC (Original Song),FALSE,A Mighty Wind,,,,,,,,,,,,,,,
2308,2003,MUSIC (Original Song),FALSE,Cold Mountain,,,,,,,,,,,,,,,
2309,2003,MUSIC (Original Song),FALSE,Cold Mountain,,,,,,,,,,,,,,,
2310,2003,BEST PICTURE,TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2311,2003,BEST PICTURE,FALSE,Lost in Translation,,,,,,,,,,,,,,,
2312,2003,BEST PICTURE,FALSE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2313,2003,BEST PICTURE,FALSE,Mystic River,,,,,,,,,,,,,,,
2314,2003,BEST PICTURE,FALSE,Seabiscuit,,,,,,,,,,,,,,,
2315,2003,SHORT FILM (Animated),FALSE,Boundin',,,,,,,,,,,,,,,
2316,2003,SHORT FILM (Animated),FALSE,Destino,,,,,,,,,,,,,,,
2317,2003,SHORT FILM (Animated),FALSE,Gone Nutty,,,,,,,,,,,,,,,
2318,2003,SHORT FILM (Animated),TRUE,Harvie Krumpet,,,,,,,,,,,,,,,
2319,2003,SHORT FILM (Animated),FALSE,Nibbles,,,,,,,,,,,,,,,
2320,2003,SHORT FILM (Live Action),FALSE,Die Rote Jacke (The Red Jacket),,,,,,,,,,,,,,,
2321,2003,SHORT FILM (Live Action),FALSE,Most (The Bridge),,,,,,,,,,,,,,,
2322,2003,SHORT FILM (Live Action),FALSE,Squash,,,,,,,,,,,,,,,
2323,2003,SHORT FILM (Live Action),FALSE,(A) Torzija [(A) Torsion],,,,,,,,,,,,,,,
2324,2003,SHORT FILM (Live Action),TRUE,Two Soldiers,,,,,,,,,,,,,,,
2325,2003,SOUND EDITING,FALSE,Finding Nemo,,,,,,,,,,,,,,,
2326,2003,SOUND EDITING,TRUE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2327,2003,SOUND EDITING,FALSE,Pirates of the Caribbean: The Curse of the Black Pearl,,,,,,,,,,,,,,,
2328,2003,SOUND MIXING,FALSE,The Last Samurai,,,,,,,,,,,,,,,
2329,2003,SOUND MIXING,TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2330,2003,SOUND MIXING,FALSE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2331,2003,SOUND MIXING,FALSE,Pirates of the Caribbean: The Curse of the Black Pearl,,,,,,,,,,,,,,,
2332,2003,SOUND MIXING,FALSE,Seabiscuit,,,,,,,,,,,,,,,
2333,2003,VISUAL EFFECTS,TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2334,2003,VISUAL EFFECTS,FALSE,Master and Commander: The Far Side of the World,,,,,,,,,,,,,,,
2335,2003,VISUAL EFFECTS,FALSE,Pirates of the Caribbean: The Curse of the Black Pearl,,,,,,,,,,,,,,,
2336,2003,WRITING (Adapted Screenplay),FALSE,American Splendor,,,,,,,,,,,,,,,
2337,2003,WRITING (Adapted Screenplay),FALSE,City of God,,,,,,,,,,,,,,,
2338,2003,WRITING (Adapted Screenplay),TRUE,The Lord of the Rings: The Return of the King,,,,,,,,,,,,,,,
2339,2003,WRITING (Adapted Screenplay),FALSE,Mystic River,,,,,,,,,,,,,,,
2340,2003,WRITING (Adapted Screenplay),FALSE,Seabiscuit,,,,,,,,,,,,,,,
2341,2003,WRITING (Original Screenplay),FALSE,The Barbarian Invasions,,,,,,,,,,,,,,,
2342,2003,WRITING (Original Screenplay),FALSE,Dirty Pretty Things,,,,,,,,,,,,,,,
2343,2003,WRITING (Original Screenplay),FALSE,Finding Nemo,,,,,,,,,,,,,,,
2344,2003,WRITING (Original Screenplay),FALSE,In America,,,,,,,,,,,,,,,
2345,2003,WRITING (Original Screenplay),TRUE,Lost in Translation,,,,,,,,,,,,,,,
2346,2003,HONORARY AWARD,TRUE,"To Blake Edwards in recognition of his writing, directing and producing an extraordinary body of work for the screen.",,,,,,,,,,,,,,,
2347,2003,GORDON E. SAWYER AWARD,TRUE,Peter D. Parks,,,,,,,,,,,,,,,
2348,2003,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,"To DIGIDESIGN for the design, development and implementation of the Pro Tools® digital audio workstation.",,,,,,,,,,,,,,,
2349,2003,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To BILL TONDREAU of Kuper Controls for his significant advancements in the field of motion control technology for motion picture visual effects.,,,,,,,,,,,,,,,
2350,2003,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To KINOTON GmbH for the engineering and development of the Kinoton FP 30/38 EC II Studio Projector.,,,,,,,,,,,,,,,
2351,2003,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To KENNETH L. TINGLER, CHARLES C. ANDERSON, DIANE E. KESTNER and BRIAN A. SCHELL of the Eastman Kodak Company for the successful development of a process-surviving antistatic layer technology for motion picture film.",,,,,,,,,,,,,,,
2352,2003,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To CHRISTOPHER ALFRED, ANDREW J. CANNON, MICHAEL C. CARLOS, MARK CRABTREE, CHUCK GRINDSTAFF and JOHN MELANSON for their significant contributions to the evolution of digital audio editing for motion picture post production.",,,,,,,,,,,,,,,
2353,2003,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To STEPHEN REGELOUS for the design and development of Massive, the autonomous agent animation system used for the battle sequences in ""The Lord of the Rings"" trilogy.",,,,,,,,,,,,,,,
2354,2003,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To KISH SADHVANI for the concept and optical design, PAUL DUCLOS for the practical realization and production engineering and CARL PERNICONE for the mechanical design and engineering of the portable cine viewfinder system known as the Ultimate Director's Finder (UDF).",,,,,,,,,,,,,,,
2355,2003,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To HENRIK WANN JENSEN, STEPHEN R. MARSCHNER and PAT HANRAHAN for their pioneering research in simulating subsurface scattering of light in translucent materials as presented in their paper ""A Practical Model for Subsurface Light Transport.""",,,,,,,,,,,,,,,
2356,2003,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To CHRISTOPHE HERY, KEN McGAUGH and JOE LETTERI for their groundbreaking implementations of practical methods for rendering skin and other translucent materials using subsurface scattering techniques.",,,,,,,,,,,,,,,
2357,2003,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,To Douglas Greenfield in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.,,,,,,,,,,,,,,,
2358,2004,ACTOR IN A LEADING ROLE,FALSE,Don Cheadle,6500000,Bob Yari Productions,USA,Paul Haggis,Crime,54580300,Crash,R,5/6/2005,112,,,,,
2359,2004,ACTOR IN A LEADING ROLE,FALSE,Don Cheadle,17500000,United Artists,UK,Terry George,Biography,23472900,Hotel Rwanda,PG-13,2/4/2005,121,,,,,
2360,2004,ACTOR IN A LEADING ROLE,FALSE,Johnny Depp,2.50E+07,Miramax,USA,Marc Forster,Biography,51680613,Finding Neverland,PG,12/17/2004,106,,,,,
2361,2004,ACTOR IN A LEADING ROLE,FALSE,Johnny Depp,4.00E+07,Grand Slam Productions,USA,David Koepp,Mystery,48022900,Secret Window,PG-13,3/12/2004,96,,,,,
2362,2004,ACTOR IN A LEADING ROLE,FALSE,Johnny Depp,0,The Weinstein Company,UK,Laurence Dunmore,Drama,4835065,The Libertine,R,3/10/2006,114,,,,,
2363,2004,ACTOR IN A LEADING ROLE,FALSE,Leonardo DiCaprio,1.10E+08,Forward Pass,Germany,Martin Scorsese,Biography,102608827,El aviador,PG-13,12/25/2004,170,,,,,
2364,2004,ACTOR IN A LEADING ROLE,FALSE,Clint Eastwood,,,,,,,,,,,,,,,
2365,2004,ACTOR IN A LEADING ROLE,TRUE,Jamie Foxx,4.00E+07,Universal Pictures,USA,Taylor Hackford,Biography,75331600,Ray,PG-13,10/29/2004,152,,,,,
2366,2004,ACTOR IN A SUPPORTING ROLE,FALSE,Alan Alda,,,,,,,,,,,,,,,
2367,2004,ACTOR IN A SUPPORTING ROLE,FALSE,Thomas Haden Church,,,,,,,,,,,,,,,
2368,2004,ACTOR IN A SUPPORTING ROLE,FALSE,Jamie Foxx,4.00E+07,Universal Pictures,USA,Taylor Hackford,Biography,75331600,Ray,PG-13,10/29/2004,152,,,,,
2369,2004,ACTOR IN A SUPPORTING ROLE,TRUE,Morgan Freeman,,,,,,,,,,,,,,,
2370,2004,ACTOR IN A SUPPORTING ROLE,FALSE,Clive Owen,1.20E+08,Touchstone Pictures,USA,Antoine Fuqua,Action,51882244,King Arthur,PG-13,7/7/2004,126,,,,,
2371,2004,ACTRESS IN A LEADING ROLE,FALSE,Annette Bening,1.80E+07,Serendipity Point Films,Canada,Istv<e1>n Szab<f3>,Comedy,7739049,"Julia, una mujer seductora",R,2/18/2005,104,,,,,
2372,2004,ACTRESS IN A LEADING ROLE,FALSE,Catalina Sandino Moreno,3.00E+06,HBO Films,Colombia,Joshua Marston,Crime,6517198,Maria Full of Grace,R,8/6/2004,101,,,,,
2373,2004,ACTRESS IN A LEADING ROLE,FALSE,Imelda Staunton,1.10E+07,Les Films Alain Sarde,UK,Mike Leigh,Crime,3753806,Vera Drake,R,2/4/2005,125,,,,,
2374,2004,ACTRESS IN A LEADING ROLE,TRUE,Hilary Swank,3.00E+07,Warner Bros.,USA,Clint Eastwood,Drama,100492203,Million Dollar Baby,PG-13,1/28/2005,132,,,,,
2375,2004,ACTRESS IN A LEADING ROLE,FALSE,Kate Winslet,,,,,,,,,,,,,,,
2376,2004,ACTRESS IN A SUPPORTING ROLE,TRUE,Cate Blanchett,,,,,,,,,,,,,,,
2377,2004,ACTRESS IN A SUPPORTING ROLE,FALSE,Laura Linney,0,Hart-Sharp Entertainment,USA,Dylan Kidd,Comedy,175408,P.S.,R,2/10/2005,97,,,,,
2378,2004,ACTRESS IN A SUPPORTING ROLE,FALSE,Virginia Madsen,,,,,,,,,,,,,,,
2379,2004,ACTRESS IN A SUPPORTING ROLE,FALSE,Sophie Okonedo,,,,,,,,,,,,,,,
2380,2004,ACTRESS IN A SUPPORTING ROLE,FALSE,Natalie Portman,2.70E+07,Columbia Pictures,USA,Mike Nichols,Drama,33987757,Closer,R,12/3/2004,104,,,,,
2381,2004,ANIMATED FEATURE FILM,TRUE,The Incredibles,,,,,,,,,,,,,,,
2382,2004,ANIMATED FEATURE FILM,FALSE,Shark Tale,,,,,,,,,,,,,,,
2383,2004,ANIMATED FEATURE FILM,FALSE,Shrek 2,,,,,,,,,,,,,,,
2384,2004,ART DIRECTION,TRUE,The Aviator,,,,,,,,,,,,,,,
2385,2004,ART DIRECTION,FALSE,Finding Neverland,,,,,,,,,,,,,,,
2386,2004,ART DIRECTION,FALSE,Lemony Snicket's A Series of Unfortunate Events,,,,,,,,,,,,,,,
2387,2004,ART DIRECTION,FALSE,The Phantom of the Opera,,,,,,,,,,,,,,,
2388,2004,ART DIRECTION,FALSE,A Very Long Engagement,,,,,,,,,,,,,,,
2389,2004,CINEMATOGRAPHY,TRUE,The Aviator,,,,,,,,,,,,,,,
2390,2004,CINEMATOGRAPHY,FALSE,House of Flying Daggers,,,,,,,,,,,,,,,
2391,2004,CINEMATOGRAPHY,FALSE,The Passion of the Christ,,,,,,,,,,,,,,,
2392,2004,CINEMATOGRAPHY,FALSE,The Phantom of the Opera,,,,,,,,,,,,,,,
2393,2004,CINEMATOGRAPHY,FALSE,A Very Long Engagement,,,,,,,,,,,,,,,
2394,2004,COSTUME DESIGN,TRUE,The Aviator,,,,,,,,,,,,,,,
2395,2004,COSTUME DESIGN,FALSE,Finding Neverland,,,,,,,,,,,,,,,
2396,2004,COSTUME DESIGN,FALSE,Lemony Snicket's A Series of Unfortunate Events,,,,,,,,,,,,,,,
2397,2004,COSTUME DESIGN,FALSE,Ray,,,,,,,,,,,,,,,
2398,2004,COSTUME DESIGN,FALSE,Troy,,,,,,,,,,,,,,,
2399,2004,DIRECTING,FALSE,The Aviator,,,,,,,,,,,,,,,
2400,2004,DIRECTING,TRUE,Million Dollar Baby,,,,,,,,,,,,,,,
2401,2004,DIRECTING,FALSE,Ray,,,,,,,,,,,,,,,
2402,2004,DIRECTING,FALSE,Sideways,,,,,,,,,,,,,,,
2403,2004,DIRECTING,FALSE,Vera Drake,,,,,,,,,,,,,,,
2404,2004,DOCUMENTARY (Feature),TRUE,Born into Brothels,,,,,,,,,,,,,,,
2405,2004,DOCUMENTARY (Feature),FALSE,The Story of the Weeping Camel,,,,,,,,,,,,,,,
2406,2004,DOCUMENTARY (Feature),FALSE,Super Size Me,,,,,,,,,,,,,,,
2407,2004,DOCUMENTARY (Feature),FALSE,Tupac: Resurrection,,,,,,,,,,,,,,,
2408,2004,DOCUMENTARY (Feature),FALSE,Twist of Faith,,,,,,,,,,,,,,,
2409,2004,DOCUMENTARY (Short Subject),FALSE,Autism Is a World,,,,,,,,,,,,,,,
2410,2004,DOCUMENTARY (Short Subject),FALSE,The Children of Leningradsky,,,,,,,,,,,,,,,
2411,2004,DOCUMENTARY (Short Subject),FALSE,Hardwood,,,,,,,,,,,,,,,
2412,2004,DOCUMENTARY (Short Subject),TRUE,Mighty Times: The Children's March,,,,,,,,,,,,,,,
2413,2004,DOCUMENTARY (Short Subject),FALSE,Sister Rose's Passion,,,,,,,,,,,,,,,
2414,2004,FILM EDITING,TRUE,The Aviator,,,,,,,,,,,,,,,
2415,2004,FILM EDITING,FALSE,Collateral,,,,,,,,,,,,,,,
2416,2004,FILM EDITING,FALSE,Finding Neverland,,,,,,,,,,,,,,,
2417,2004,FILM EDITING,FALSE,Million Dollar Baby,,,,,,,,,,,,,,,
2418,2004,FILM EDITING,FALSE,Ray,,,,,,,,,,,,,,,
2419,2004,FOREIGN LANGUAGE FILM,FALSE,As It Is in Heaven,,,,,,,,,,,,,,,
2420,2004,FOREIGN LANGUAGE FILM,FALSE,The Chorus (Les Choristes),,,,,,,,,,,,,,,
2421,2004,FOREIGN LANGUAGE FILM,FALSE,Downfall,,,,,,,,,,,,,,,
2422,2004,FOREIGN LANGUAGE FILM,TRUE,The Sea Inside,,,,,,,,,,,,,,,
2423,2004,FOREIGN LANGUAGE FILM,FALSE,Yesterday,,,,,,,,,,,,,,,
2424,2004,MAKEUP,TRUE,Lemony Snicket's A Series of Unfortunate Events,,,,,,,,,,,,,,,
2425,2004,MAKEUP,FALSE,The Passion of the Christ,,,,,,,,,,,,,,,
2426,2004,MAKEUP,FALSE,The Sea Inside,,,,,,,,,,,,,,,
2427,2004,MUSIC (Original Score),TRUE,Finding Neverland,,,,,,,,,,,,,,,
2428,2004,MUSIC (Original Score),FALSE,Harry Potter and the Prisoner of Azkaban,,,,,,,,,,,,,,,
2429,2004,MUSIC (Original Score),FALSE,Lemony Snicket's A Series of Unfortunate Events,,,,,,,,,,,,,,,
2430,2004,MUSIC (Original Score),FALSE,The Passion of the Christ,,,,,,,,,,,,,,,
2431,2004,MUSIC (Original Score),FALSE,The Village,,,,,,,,,,,,,,,
2432,2004,MUSIC (Original Song),FALSE,Shrek 2,,,,,,,,,,,,,,,
2433,2004,MUSIC (Original Song),TRUE,The Motorcycle Diaries,,,,,,,,,,,,,,,
2434,2004,MUSIC (Original Song),FALSE,The Polar Express,,,,,,,,,,,,,,,
2435,2004,MUSIC (Original Song),FALSE,The Phantom of the Opera,,,,,,,,,,,,,,,
2436,2004,MUSIC (Original Song),FALSE,The Chorus (Les Choristes),,,,,,,,,,,,,,,
2437,2004,BEST PICTURE,FALSE,The Aviator,,,,,,,,,,,,,,,
2438,2004,BEST PICTURE,FALSE,Finding Neverland,,,,,,,,,,,,,,,
2439,2004,BEST PICTURE,TRUE,Million Dollar Baby,,,,,,,,,,,,,,,
2440,2004,BEST PICTURE,FALSE,Ray,,,,,,,,,,,,,,,
2441,2004,BEST PICTURE,FALSE,Sideways,,,,,,,,,,,,,,,
2442,2004,SHORT FILM (Animated),FALSE,Birthday Boy,,,,,,,,,,,,,,,
2443,2004,SHORT FILM (Animated),FALSE,Gopher Broke,,,,,,,,,,,,,,,
2444,2004,SHORT FILM (Animated),FALSE,Guard Dog,,,,,,,,,,,,,,,
2445,2004,SHORT FILM (Animated),FALSE,Lorenzo,,,,,,,,,,,,,,,
2446,2004,SHORT FILM (Animated),TRUE,Ryan,,,,,,,,,,,,,,,
2447,2004,SHORT FILM (Live Action),FALSE,Everything in This Country Must,,,,,,,,,,,,,,,
2448,2004,SHORT FILM (Live Action),FALSE,Little Terrorist,,,,,,,,,,,,,,,
2449,2004,SHORT FILM (Live Action),FALSE,7:35 in the Morning (7:35 de la Mañana),,,,,,,,,,,,,,,
2450,2004,SHORT FILM (Live Action),FALSE,"Two Cars, One Night",,,,,,,,,,,,,,,
2451,2004,SHORT FILM (Live Action),TRUE,Wasp,,,,,,,,,,,,,,,
2452,2004,SOUND EDITING,TRUE,The Incredibles,,,,,,,,,,,,,,,
2453,2004,SOUND EDITING,FALSE,The Polar Express,,,,,,,,,,,,,,,
2454,2004,SOUND EDITING,FALSE,Spider-Man 2,,,,,,,,,,,,,,,
2455,2004,SOUND MIXING,FALSE,The Aviator,,,,,,,,,,,,,,,
2456,2004,SOUND MIXING,FALSE,The Incredibles,,,,,,,,,,,,,,,
2457,2004,SOUND MIXING,FALSE,The Polar Express,,,,,,,,,,,,,,,
2458,2004,SOUND MIXING,TRUE,Ray,,,,,,,,,,,,,,,
2459,2004,SOUND MIXING,FALSE,Spider-Man 2,,,,,,,,,,,,,,,
2460,2004,VISUAL EFFECTS,FALSE,Harry Potter and the Prisoner of Azkaban,,,,,,,,,,,,,,,
2461,2004,VISUAL EFFECTS,FALSE,"I, Robot",,,,,,,,,,,,,,,
2462,2004,VISUAL EFFECTS,TRUE,Spider-Man 2,,,,,,,,,,,,,,,
2463,2004,WRITING (Adapted Screenplay),FALSE,Before Sunset,,,,,,,,,,,,,,,
2464,2004,WRITING (Adapted Screenplay),FALSE,Finding Neverland,,,,,,,,,,,,,,,
2465,2004,WRITING (Adapted Screenplay),FALSE,Million Dollar Baby,,,,,,,,,,,,,,,
2466,2004,WRITING (Adapted Screenplay),FALSE,The Motorcycle Diaries,,,,,,,,,,,,,,,
2467,2004,WRITING (Adapted Screenplay),TRUE,Sideways,,,,,,,,,,,,,,,
2468,2004,WRITING (Original Screenplay),FALSE,The Aviator,,,,,,,,,,,,,,,
2469,2004,WRITING (Original Screenplay),TRUE,Eternal Sunshine of the Spotless Mind,,,,,,,,,,,,,,,
2470,2004,WRITING (Original Screenplay),FALSE,Hotel Rwanda,,,,,,,,,,,,,,,
2471,2004,WRITING (Original Screenplay),FALSE,The Incredibles,,,,,,,,,,,,,,,
2472,2004,WRITING (Original Screenplay),FALSE,Vera Drake,,,,,,,,,,,,,,,
2473,2004,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Roger Mayer,,,,,,,,,,,,,,,
2474,2004,HONORARY AWARD,TRUE,"To Sidney Lumet in recognition of his brilliant services to screenwriters, performers and the art of the motion picture.",,,,,,,,,,,,,,,
2475,2004,GORDON E. SAWYER AWARD,TRUE,Takuo Miyagishima,,,,,,,,,,,,,,,
2476,2004,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To HORST BURBULLA for the invention and continuing development of the Technocrane telescoping camera crane.,,,,,,,,,,,,,,,
2477,2004,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,"To JEAN-MARIE LAVALOU, ALAIN MASSERON and DAVID SAMUELSON for the engineering and development of the Louma Camera Crane and remote system for motion picture production.",,,,,,,,,,,,,,,
2478,2004,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To GYULA MESTER (electronic systems design) and KEITH EDWARDS (mechanical engineering) for their significant contributions to and continuing development of the Technocrane telescoping camera crane.,,,,,,,,,,,,,,,
2479,2004,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To LINDSAY ARNOLD, GUY GRIFFITHS, DAVID HODSON, CHARLIE LAWRENCE and DAVID MANN for their development of the Cineon Digital Film Workstation.",,,,,,,,,,,,,,,
