"","year","category","winner","entity","budget","company","country","director","genre","gross","rating","released","runtime"
"175",1987,"FILM EDITING",FALSE,"Empire of the Sun",3.5e+07,"Amblin Entertainment","USA","Steven Spielberg","Drama",22238696,"PG","1987-12-25",153
"176",1987,"FILM EDITING",FALSE,"Fatal Attraction",1.4e+07,"Paramount Pictures","USA","Adrian Lyne","Drama",156645693,"R","1987-09-18",119
"177",1987,"FILM EDITING",TRUE,"The Last Emperor",2.3e+07,"Recorded Picture Company (RPC)","UK","Bernardo Bertolucci","Biography",43984230,"PG-13","1988-04-15",163
"178",1987,"FILM EDITING",FALSE,"RoboCop",1.3e+07,"Orion Pictures","USA","Paul Verhoeven","Action",53424681,"R","1987-07-17",102
"179",1987,"FOREIGN LANGUAGE FILM",FALSE,"Au Revoir Les Enfants (Goodbye, Children)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",1987,"FOREIGN LANGUAGE FILM",TRUE,"Babette's Feast",0,"Panorama Film A/S","Denmark","Gabriel Axel","Comedy",4398938,"G","1988-03-04",102
"181",1987,"FOREIGN LANGUAGE FILM",FALSE,"Course Completed",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",1987,"FOREIGN LANGUAGE FILM",FALSE,"The Family",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",1987,"FOREIGN LANGUAGE FILM",FALSE,"Pathfinder",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",1987,"MAKEUP",FALSE,"Happy New Year",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",1987,"MAKEUP",TRUE,"Harry and the Hendersons",0,"Amblin Entertainment","USA","William Dear","Comedy",29760613,"PG","1987-06-05",110
"186",1987,"MUSIC (Original Score)",FALSE,"Cry Freedom",2.9e+07,"Universal Pictures","UK","Richard Attenborough","Biography",5899797,"PG","1987-11-06",157
"187",1987,"MUSIC (Original Score)",FALSE,"Empire of the Sun",3.5e+07,"Amblin Entertainment","USA","Steven Spielberg","Drama",22238696,"PG","1987-12-25",153
"188",1987,"MUSIC (Original Score)",TRUE,"The Last Emperor",2.3e+07,"Recorded Picture Company (RPC)","UK","Bernardo Bertolucci","Biography",43984230,"PG-13","1988-04-15",163
"189",1987,"MUSIC (Original Score)",FALSE,"The Untouchables",2.5e+07,"Paramount Pictures","USA","Brian De Palma","Crime",76270454,"R","1987-06-03",119
"190",1987,"MUSIC (Original Score)",FALSE,"The Witches of Eastwick",2.2e+07,"Warner Bros.","USA","George Miller","Comedy",63766510,"R","1987-06-12",118
"191",1987,"MUSIC (Original Song)",FALSE,"Cry Freedom",2.9e+07,"Universal Pictures","UK","Richard Attenborough","Biography",5899797,"PG","1987-11-06",157
"192",1987,"MUSIC (Original Song)",TRUE,"Dirty Dancing",6e+06,"Great American Films Limited Partnership","USA","Emile Ardolino","Drama",63952836,"PG-13","1987-08-21",100
"193",1987,"MUSIC (Original Song)",FALSE,"Mannequin",6e+06,"Gladden Entertainment","USA","Michael Gottlieb","Comedy",42721196,"PG","1987-02-13",90
"194",1987,"MUSIC (Original Song)",FALSE,"Beverly Hills Cop II",2.8e+07,"Paramount Pictures","USA","Tony Scott","Action",153665000,"R","1987-05-20",100
"195",1987,"MUSIC (Original Song)",FALSE,"The Princess Bride",1.6e+07,"Act III Communications","USA","Rob Reiner","Adventure",30857814,"PG","1987-10-09",98
"196",1987,"BEST PICTURE",FALSE,"Broadcast News",2e+07,"Amercent Films","USA","James L. Brooks","Comedy",51249404,"R","1987-12-25",133
"197",1987,"BEST PICTURE",FALSE,"Fatal Attraction",1.4e+07,"Paramount Pictures","USA","Adrian Lyne","Drama",156645693,"R","1987-09-18",119
"198",1987,"BEST PICTURE",FALSE,"Hope and Glory",0,"Columbia Pictures Corporation","UK","John Boorman","Comedy",10021120,"PG-13","1988-02-19",113
"199",1987,"BEST PICTURE",TRUE,"The Last Emperor",2.3e+07,"Recorded Picture Company (RPC)","UK","Bernardo Bertolucci","Biography",43984230,"PG-13","1988-04-15",163
"200",1987,"BEST PICTURE",FALSE,"Moonstruck",1.5e+07,"Metro-Goldwyn-Mayer (MGM)","USA","Norman Jewison","Comedy",80640528,"PG","1988-01-15",102
"201",1987,"SHORT FILM (Animated)",FALSE,"George and Rosemary",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",1987,"SHORT FILM (Animated)",TRUE,"The Man Who Planted Trees",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",1987,"SHORT FILM (Animated)",FALSE,"Your Face",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",1987,"SHORT FILM (Live Action)",FALSE,"Making Waves",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",1987,"SHORT FILM (Live Action)",TRUE,"Ray's Male Heterosexual Dance Hall",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",1987,"SHORT FILM (Live Action)",FALSE,"Shoeshine",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",1987,"SOUND",FALSE,"Empire of the Sun",3.5e+07,"Amblin Entertainment","USA","Steven Spielberg","Drama",22238696,"PG","1987-12-25",153
"208",1987,"SOUND",TRUE,"The Last Emperor",2.3e+07,"Recorded Picture Company (RPC)","UK","Bernardo Bertolucci","Biography",43984230,"PG-13","1988-04-15",163
"209",1987,"SOUND",FALSE,"Lethal Weapon",1.5e+07,"Warner Bros.","USA","Richard Donner","Action",65207127,"R","1987-03-06",110
"210",1987,"SOUND",FALSE,"RoboCop",1.3e+07,"Orion Pictures","USA","Paul Verhoeven","Action",53424681,"R","1987-07-17",102
"211",1987,"SOUND",FALSE,"The Witches of Eastwick",2.2e+07,"Warner Bros.","USA","George Miller","Comedy",63766510,"R","1987-06-12",118
"212",1987,"VISUAL EFFECTS",TRUE,"Innerspace",2.7e+07,"Warner Bros.","USA","Joe Dante","Action",25893810,"PG","1987-07-01",120
"213",1987,"VISUAL EFFECTS",FALSE,"Predator",1.5e+07,"Amercent Films","USA","John McTiernan","Action",59735548,"R","1987-06-12",107
"214",1987,"WRITING (Screenplay Based on Material from Another Medium)",FALSE,"The Dead",0,"Vestron Pictures","UK","John Huston","Drama",4370078,"PG","1987-12-18",83
"215",1987,"WRITING (Screenplay Based on Material from Another Medium)",FALSE,"Fatal Attraction",1.4e+07,"Paramount Pictures","USA","Adrian Lyne","Drama",156645693,"R","1987-09-18",119
"216",1987,"WRITING (Screenplay Based on Material from Another Medium)",FALSE,"Full Metal Jacket",3e+07,"Natant","UK","Stanley Kubrick","Drama",46357676,"R","1987-07-10",116
"217",1987,"WRITING (Screenplay Based on Material from Another Medium)",TRUE,"The Last Emperor",2.3e+07,"Recorded Picture Company (RPC)","UK","Bernardo Bertolucci","Biography",43984230,"PG-13","1988-04-15",163
"218",1987,"WRITING (Screenplay Based on Material from Another Medium)",FALSE,"My Life as a Dog",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1987,"WRITING (Screenplay Written Directly for the Screen)",FALSE,"Au Revoir Les Enfants (Goodbye, Children)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",1987,"WRITING (Screenplay Written Directly for the Screen)",FALSE,"Broadcast News",2e+07,"Amercent Films","USA","James L. Brooks","Comedy",51249404,"R","1987-12-25",133
"221",1987,"WRITING (Screenplay Written Directly for the Screen)",FALSE,"Hope and Glory",0,"Columbia Pictures Corporation","UK","John Boorman","Comedy",10021120,"PG-13","1988-02-19",113
"222",1987,"WRITING (Screenplay Written Directly for the Screen)",TRUE,"Moonstruck",1.5e+07,"Metro-Goldwyn-Mayer (MGM)","USA","Norman Jewison","Comedy",80640528,"PG","1988-01-15",102
"223",1987,"WRITING (Screenplay Written Directly for the Screen)",FALSE,"Radio Days",1.6e+07,"Orion Pictures","USA","Woody Allen","Comedy",14792779,"PG","1987-01-30",88
"224",1987,"SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing)",TRUE,"RoboCop",1.3e+07,"Orion Pictures","USA","Paul Verhoeven","Action",53424681,"R","1987-07-17",102
"225",1987,"IRVING G. THALBERG MEMORIAL AWARD",TRUE,"Billy Wilder",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",1987,"GORDON E. SAWYER AWARD",TRUE,"Fred Hynes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",1987,"SCIENTIFIC OR TECHNICAL AWARD (Academy Award of Merit)",TRUE,"To BERNHARD KÜHL and WERNER BLOCK and to the OSRAM GmbH RESEARCH AND DEVELOPMENT DEPARTMENT for the invention and the continuing improvement of the OSRAM HMI light source for motion picture photography.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",1987,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To WILLI BURTH and KINOTONE CORPORATION for the invention and development of the Non-rewind Platter System for motion picture presentations.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",1987,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To MONTAGE GROUP, LTD. for the development, and to RONALD C. BARKER and CHESTER L. SCHULER for the invention, of the Montage Picture Processor electronic film editing system.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",1987,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To COLIN F. MOSSMAN and RANK FILM LABORATORIES' DEVELOPMENT GROUP for creating a fully-automated, film handling system for improving productivity of high speed film processing.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",1987,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To EASTMAN KODAK COMPANY for the development of Eastman Color High Speed Daylight Negative Film 5297/7297.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",1987,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To EASTMAN KODAK COMPANY for the development of Eastman Color High Speed SA Negative Film 5295 for blue-screen traveling matte photography.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1987,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To FRITZ GABRIEL BAUER for the invention and development of the improved features of the Moviecam Camera System.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",1987,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To ZORAN PERISIC of Courier Films Ltd. for the Zoptic dual-zoom front projection system for visual effects photography.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",1987,"SCIENTIFIC OR TECHNICAL AWARD (Scientific and Engineering Award)",TRUE,"To the CARL ZEISS COMPANY for the design and development of a series of super-speed lenses for motion picture photography.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",1987,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To IOAN ALLEN of Dolby Laboratories, Inc., for the Cat. 43 playback-only noise reduction unit and its practical application to motion picture sound recordings.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",1987,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To JOHN EPPOLITO, WALLY GENTLEMAN, WILLIAM MESA, LES PAUL ROBLEY and GEOFFREY H. WILLIAMSON for refinements to a dual screen, front projection, image-compositing system.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",1987,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To JAN JACOBSEN for the application of a dual screen, front projection system to motion picture special effects photography.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",1987,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To THAINE MORRIS and DAVID PIER for the development of DSC Spark Devices for motion picture special effects.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1987,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To TADEUZ KRZANOWSKI of Industrial Light and Magic, Inc., for the development of a Wire Rig Model Support Mechanism used to control the movements of miniatures in special effects.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",1987,"SCIENTIFIC OR TECHNICAL AWARD (Technical Achievement Award)",TRUE,"To DAN C. NORRIS and TIM COOK of Norris Film Products for the development of a single-frame exposure system for motion picture photography.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",1988,"ACTOR IN A LEADING ROLE",FALSE,"Gene Hackman",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",1988,"ACTOR IN A LEADING ROLE",FALSE,"Tom Hanks",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",1988,"ACTOR IN A LEADING ROLE",TRUE,"Dustin Hoffman",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",1988,"ACTOR IN A LEADING ROLE",FALSE,"Edward James Olmos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",1988,"ACTOR IN A LEADING ROLE",FALSE,"Max von Sydow",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",1988,"ACTOR IN A SUPPORTING ROLE",FALSE,"Alec Guinness",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",1988,"ACTOR IN A SUPPORTING ROLE",TRUE,"Kevin Kline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",1988,"ACTOR IN A SUPPORTING ROLE",FALSE,"Martin Landau",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",1988,"ACTOR IN A SUPPORTING ROLE",FALSE,"River Phoenix",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",1988,"ACTOR IN A SUPPORTING ROLE",FALSE,"Dean Stockwell",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",1988,"ACTRESS IN A LEADING ROLE",FALSE,"Glenn Close",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",1988,"ACTRESS IN A LEADING ROLE",TRUE,"Jodie Foster",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",1988,"ACTRESS IN A LEADING ROLE",FALSE,"Melanie Griffith",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",1988,"ACTRESS IN A LEADING ROLE",FALSE,"Meryl Streep",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",1988,"ACTRESS IN A LEADING ROLE",FALSE,"Sigourney Weaver",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",1988,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Joan Cusack",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",1988,"ACTRESS IN A SUPPORTING ROLE",TRUE,"Geena Davis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",1988,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Frances McDormand",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",1988,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Michelle Pfeiffer",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",1988,"ACTRESS IN A SUPPORTING ROLE",FALSE,"Sigourney Weaver",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",1988,"ART DIRECTION",FALSE,"Beaches",0,"All Girl Productions","USA","Garry Marshall","Comedy",57041866,"PG-13","1989-01-13",123
"263",1988,"ART DIRECTION",TRUE,"Dangerous Liaisons",1.4e+07,"Lorimar Film Entertainment","USA","Stephen Frears","Drama",34700000,"R","1989-02-24",119
"264",1988,"ART DIRECTION",FALSE,"Rain Man",2.5e+07,"United Artists","USA","Barry Levinson","Drama",172825435,"R","1988-12-16",133
"265",1988,"ART DIRECTION",FALSE,"Tucker The Man and His Dream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",1988,"ART DIRECTION",FALSE,"Who Framed Roger Rabbit",7e+07,"Touchstone Pictures","USA","Robert Zemeckis","Animation",156452370,"PG","1988-06-22",104
"267",1988,"CINEMATOGRAPHY",TRUE,"Mississippi Burning",1.5e+07,"Orion Pictures","USA","Alan Parker","Crime",34603943,"R","1989-01-27",128
"268",1988,"CINEMATOGRAPHY",FALSE,"Rain Man",2.5e+07,"United Artists","USA","Barry Levinson","Drama",172825435,"R","1988-12-16",133
"269",1988,"CINEMATOGRAPHY",FALSE,"Tequila Sunrise",2.3e+07,"Cinema City Films","USA","Robert Towne","Crime",41292551,"R","1988-12-02",115
"270",1988,"CINEMATOGRAPHY",FALSE,"The Unbearable Lightness of Being",1.7e+07,"The Saul Zaentz Company","USA","Philip Kaufman","Drama",10006806,"R","1988-02-05",171
"271",1988,"CINEMATOGRAPHY",FALSE,"Who Framed Roger Rabbit",7e+07,"Touchstone Pictures","USA","Robert Zemeckis","Animation",156452370,"PG","1988-06-22",104
"272",1988,"COSTUME DESIGN",FALSE,"Coming to America",3.9e+07,"Eddie Murphy Productions","USA","John Landis","Comedy",128152300,"R","1988-06-29",116
"273",1988,"COSTUME DESIGN",TRUE,"Dangerous Liaisons",1.4e+07,"Lorimar Film Entertainment","USA","Stephen Frears","Drama",34700000,"R","1989-02-24",119
"274",1988,"COSTUME DESIGN",FALSE,"A Handful of Dust",0,"Compact Yellowbill","UK","Charles Sturridge","Drama",1560700,"PG","1988-06-24",100
"275",1988,"COSTUME DESIGN",FALSE,"Sunset",1.9e+07,"Cecchi Gori Group Tiger Cinematografica","USA","Blake Edwards","Crime",4594452,"R","1988-04-29",102
"276",1988,"COSTUME DESIGN",FALSE,"Tucker The Man and His Dream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",1988,"DIRECTING",FALSE,"A Fish Called Wanda",7500000,"Metro-Goldwyn-Mayer (MGM)","UK","Charles Crichton","Comedy",63493712,"R","1988-08-05",108
"278",1988,"DIRECTING",FALSE,"The Last Temptation of Christ",7e+06,"Universal Pictures","Canada","Martin Scorsese","Drama",7630564,"R","2004-03-12",164
"279",1988,"DIRECTING",FALSE,"Mississippi Burning",1.5e+07,"Orion Pictures","USA","Alan Parker","Crime",34603943,"R","1989-01-27",128
"280",1988,"DIRECTING",TRUE,"Rain Man",2.5e+07,"United Artists","USA","Barry Levinson","Drama",172825435,"R","1988-12-16",133
"281",1988,"DIRECTING",FALSE,"Working Girl",2.8e+07,"Twentieth Century Fox Film Corporation","USA","Mike Nichols","Comedy",6.4e+07,"R","1988-12-21",113
"282",1988,"DOCUMENTARY (Feature)",FALSE,"The Cry of Reason - Beyers Naudé: An Afrikaner Speaks Out",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",1988,"DOCUMENTARY (Feature)",TRUE,"Hotel Terminus: The Life and Times of Klaus Barbie",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",1988,"DOCUMENTARY (Feature)",FALSE,"Let's Get Lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",1988,"DOCUMENTARY (Feature)",FALSE,"Promises to Keep",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",1988,"DOCUMENTARY (Feature)",FALSE,"Who Killed Vincent Chin?",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",1988,"DOCUMENTARY (Short Subject)",FALSE,"The Children's Storefront",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",1988,"DOCUMENTARY (Short Subject)",FALSE,"Family Gathering",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",1988,"DOCUMENTARY (Short Subject)",FALSE,"Gang Cops",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",1988,"DOCUMENTARY (Short Subject)",FALSE,"Portrait of Imogen",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",1988,"DOCUMENTARY (Short Subject)",TRUE,"You Don't Have to Die",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",1988,"FILM EDITING",FALSE,"Die Hard",2.8e+07,"Twentieth Century Fox Film Corporation","USA","John McTiernan","Action",83008852,"R","1988-07-20",131
"293",1988,"FILM EDITING",FALSE,"Gorillas in the Mist",2.2e+07,"Universal Pictures","USA","Michael Apted","Biography",24720479,"PG-13","1988-10-07",129
"294",1988,"FILM EDITING",FALSE,"Mississippi Burning",1.5e+07,"Orion Pictures","USA","Alan Parker","Crime",34603943,"R","1989-01-27",128
"295",1988,"FILM EDITING",FALSE,"Rain Man",2.5e+07,"United Artists","USA","Barry Levinson","Drama",172825435,"R","1988-12-16",133
"296",1988,"FILM EDITING",TRUE,"Who Framed Roger Rabbit",7e+07,"Touchstone Pictures","USA","Robert Zemeckis","Animation",156452370,"PG","1988-06-22",104
"297",1988,"FOREIGN LANGUAGE FILM",FALSE,"Hanussen",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",1988,"FOREIGN LANGUAGE FILM",FALSE,"The Music Teacher",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",1988,"FOREIGN LANGUAGE FILM",TRUE,"Pelle the Conqueror",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",1988,"FOREIGN LANGUAGE FILM",FALSE,"Salaam Bombay!",0,"Cadrage","UK","Mira Nair","Crime",2080046,"NOT RATED","1988-10-07",113
"301",1988,"FOREIGN LANGUAGE FILM",FALSE,"Women on the Verge of a Nervous Breakdown",7e+05,"Laurenfilm","Spain","Pedro Almod<f3>var","Comedy",7179298,"R","1988-11-11",88
"302",1988,"MAKEUP",TRUE,"Beetlejuice",1.5e+07,"Geffen Company, The","USA","Tim Burton","Comedy",73707461,"PG","1988-03-30",92
"303",1988,"MAKEUP",FALSE,"Coming to America",3.9e+07,"Eddie Murphy Productions","USA","John Landis","Comedy",128152300,"R","1988-06-29",116
"304",1988,"MAKEUP",FALSE,"Scrooged",3.2e+07,"Paramount Pictures","USA","Richard Donner","Comedy",60328558,"PG-13","1988-11-23",101
"305",1988,"MUSIC (Original Score)",FALSE,"The Accidental Tourist",0,"Warner Bros.","USA","Lawrence Kasdan","Drama",32632093,"PG","1989-01-06",121
"306",1988,"MUSIC (Original Score)",FALSE,"Dangerous Liaisons",1.4e+07,"Lorimar Film Entertainment","USA","Stephen Frears","Drama",34700000,"R","1989-02-24",119
"307",1988,"MUSIC (Original Score)",FALSE,"Gorillas in the Mist",2.2e+07,"Universal Pictures","USA","Michael Apted","Biography",24720479,"PG-13","1988-10-07",129
"308",1988,"MUSIC (Original Score)",TRUE,"The Milagro Beanfield War",2.2e+07,"Esparza","USA","Robert Redford","Comedy",13825794,"R","1988-03-18",117
"309",1988,"MUSIC (Original Score)",FALSE,"Rain Man",2.5e+07,"United Artists","USA","Barry Levinson","Drama",172825435,"R","1988-12-16",133
"310",1988,"MUSIC (Original Song)",FALSE,"Bagdad Cafe",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",1988,"MUSIC (Original Song)",TRUE,"Working Girl",2.8e+07,"Twentieth Century Fox Film Corporation","USA","Mike Nichols","Comedy",6.4e+07,"R","1988-12-21",113
"312",1988,"MUSIC (Original Song)",FALSE,"Buster",0,"Movie Group, The","UK","David Green","Comedy",540000,"R","1988-11-23",91
"313",1988,"BEST PICTURE",FALSE,"The Accidental Tourist",0,"Warner Bros.","USA","Lawrence Kasdan","Drama",32632093,"PG","1989-01-06",121
"314",1988,"BEST PICTURE",FALSE,"Dangerous Liaisons",1.4e+07,"Lorimar Film Entertainment","USA","Stephen Frears","Drama",34700000,"R","1989-02-24",119
"315",1988,"BEST PICTURE",FALSE,"Mississippi Burning",1.5e+07,"Orion Pictures","USA","Alan Parker","Crime",34603943,"R","1989-01-27",128
"316",1988,"BEST PICTURE",TRUE,"Rain Man",2.5e+07,"United Artists","USA","Barry Levinson","Drama",172825435,"R","1988-12-16",133
"317",1988,"BEST PICTURE",FALSE,"Working Girl",2.8e+07,"Twentieth Century Fox Film Corporation","USA","Mike Nichols","Comedy",6.4e+07,"R","1988-12-21",113
"318",1988,"SHORT FILM (Animated)",FALSE,"The Cat Came Back",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",1988,"SHORT FILM (Animated)",FALSE,"Technological Threat",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",1988,"SHORT FILM (Animated)",TRUE,"Tin Toy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",1988,"SHORT FILM (Live Action)",TRUE,"The Appointments of Dennis Jennings",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",1988,"SHORT FILM (Live Action)",FALSE,"Cadillac Dreams",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",1988,"SHORT FILM (Live Action)",FALSE,"Gullah Tales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",1988,"SOUND",TRUE,"Bird",9e+06,"Malpaso Company, The","USA","Clint Eastwood","Biography",2181286,"R","1988-09-30",161
"325",1988,"SOUND",FALSE,"Die Hard",2.8e+07,"Twentieth Century Fox Film Corporation","USA","John McTiernan","Action",83008852,"R","1988-07-20",131
"326",1988,"SOUND",FALSE,"Gorillas in the Mist",2.2e+07,"Universal Pictures","USA","Michael Apted","Biography",24720479,"PG-13","1988-10-07",129
"327",1988,"SOUND",FALSE,"Mississippi Burning",1.5e+07,"Orion Pictures","USA","Alan Parker","Crime",34603943,"R","1989-01-27",128
"328",1988,"SOUND",FALSE,"Who Framed Roger Rabbit",7e+07,"Touchstone Pictures","USA","Robert Zemeckis","Animation",156452370,"PG","1988-06-22",104
"329",1988,"SOUND EFFECTS EDITING",FALSE,"Die Hard",2.8e+07,"Twentieth Century Fox Film Corporation","USA","John McTiernan","Action",83008852,"R","1988-07-20",131
"330",1988,"SOUND EFFECTS EDITING",TRUE,"Who Framed Roger Rabbit",7e+07,"Touchstone Pictures","USA","Robert Zemeckis","Animation",156452370,"PG","1988-06-22",104
